year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
1850,MPI-ESM1-2-LR,r10i1p1f1,historical,0.59,0.0,1.93,0.0,0.33,0.0,0.5,0.69,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r1i1p1f1,historical,1.74,3.72,2.91,2.01,1.54,0.0,4.45,2.49,0.0,0.0,0.0,0.0,6.0,6.0,0.0
1850,MPI-ESM1-2-LR,r2i1p1f1,historical,2.76,0.0,29.48,2.68,5.51,0.0,37.54,15.61,0.0,0.0,8.0,16.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r3i1p1f1,historical,1.56,1.13,1.88,0.57,4.38,0.0,2.95,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r4i1p1f1,historical,1.27,0.77,2.22,1.55,0.24,0.0,0.48,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r5i1p1f1,historical,0.08,0.0,1.39,1.59,1.56,0.0,1.38,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r6i1p1f1,historical,0.98,0.77,9.0,0.88,4.85,0.0,9.94,5.58,0.0,0.0,0.0,9.0,6.0,0.0,0.0
1850,MPI-ESM1-2-LR,r7i1p1f1,historical,0.22,4.01,5.66,2.11,7.83,10.58,15.21,7.01,0.0,0.0,0.0,14.0,0.0,0.0,9.0
1850,MPI-ESM1-2-LR,r8i1p1f1,historical,3.61,1.01,10.17,5.78,4.64,0.0,14.26,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,MPI-ESM1-2-LR,r9i1p1f1,historical,11.24,0.67,3.83,4.42,2.98,0.0,8.96,5.17,0.0,0.0,0.0,29.0,0.0,0.0,0.0
1851,MPI-ESM1-2-LR,r10i1p1f1,historical,0.0,0.0,4.4,0.0,2.34,0.0,4.06,2.46,0.0,0.0,12.0,0.0,9.0,0.0,0.0
1851,MPI-ESM1-2-LR,r1i1p1f1,historical,3.29,3.05,3.56,4.14,0.91,0.0,0.63,2.18,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1851,MPI-ESM1-2-LR,r2i1p1f1,historical,0.28,0.0,0.18,0.97,1.37,0.44,0.7,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,MPI-ESM1-2-LR,r3i1p1f1,historical,0.0,0.0,9.82,0.53,1.0,0.0,2.54,3.04,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1851,MPI-ESM1-2-LR,r4i1p1f1,historical,3.77,0.0,0.13,3.19,15.17,0.0,6.3,6.93,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1851,MPI-ESM1-2-LR,r5i1p1f1,historical,0.21,0.84,1.5,0.05,0.29,0.0,0.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,MPI-ESM1-2-LR,r6i1p1f1,historical,1.89,0.0,19.45,2.44,7.87,0.0,40.25,14.49,0.0,0.0,15.0,47.0,7.0,0.0,0.0
1851,MPI-ESM1-2-LR,r7i1p1f1,historical,0.0,0.0,3.76,1.63,1.15,0.0,0.46,1.51,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1851,MPI-ESM1-2-LR,r8i1p1f1,historical,0.0,0.0,0.27,0.0,1.59,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,MPI-ESM1-2-LR,r9i1p1f1,historical,7.46,0.0,18.68,3.26,6.45,0.0,31.14,12.95,0.0,0.0,12.0,22.0,0.0,0.0,0.0
1852,MPI-ESM1-2-LR,r10i1p1f1,historical,1.29,0.0,0.2,0.53,1.31,0.0,0.12,0.7,0.0,0.0,0.0,7.0,6.0,0.0,0.0
1852,MPI-ESM1-2-LR,r1i1p1f1,historical,2.62,1.96,2.24,0.44,1.93,0.0,3.72,2.18,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1852,MPI-ESM1-2-LR,r2i1p1f1,historical,0.0,1.68,0.0,0.75,0.26,0.31,0.0,0.24,7.0,0.0,0.0,0.0,6.0,6.0,0.0
1852,MPI-ESM1-2-LR,r3i1p1f1,historical,0.0,1.09,2.75,0.12,3.76,2.8,5.74,2.93,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,MPI-ESM1-2-LR,r4i1p1f1,historical,4.83,0.0,3.45,3.11,5.27,0.0,4.98,4.29,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1852,MPI-ESM1-2-LR,r5i1p1f1,historical,2.19,0.0,0.65,0.54,0.48,0.0,0.07,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,MPI-ESM1-2-LR,r6i1p1f1,historical,0.76,1.95,0.54,2.42,0.59,0.82,0.78,0.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,MPI-ESM1-2-LR,r7i1p1f1,historical,7.64,0.26,4.75,14.85,0.29,0.0,3.76,4.54,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1852,MPI-ESM1-2-LR,r8i1p1f1,historical,2.21,2.49,0.91,3.35,5.65,0.0,2.35,3.21,0.0,0.0,0.0,7.0,8.0,0.0,0.0
1852,MPI-ESM1-2-LR,r9i1p1f1,historical,1.58,0.52,4.05,0.0,0.77,0.0,3.02,1.87,6.0,0.0,0.0,0.0,8.0,0.0,0.0
1853,MPI-ESM1-2-LR,r10i1p1f1,historical,1.04,0.4,0.77,0.0,0.37,0.0,0.0,0.41,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1853,MPI-ESM1-2-LR,r1i1p1f1,historical,16.18,9.8,9.35,6.8,8.02,0.0,11.25,9.57,6.0,12.0,31.0,0.0,0.0,6.0,0.0
1853,MPI-ESM1-2-LR,r2i1p1f1,historical,2.54,4.96,5.47,1.55,2.92,0.0,3.16,3.35,6.0,0.0,0.0,0.0,0.0,6.0,0.0
1853,MPI-ESM1-2-LR,r3i1p1f1,historical,13.11,5.51,0.76,3.88,2.89,0.0,0.16,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,MPI-ESM1-2-LR,r4i1p1f1,historical,1.48,0.0,0.34,0.0,2.15,0.0,0.0,0.94,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1853,MPI-ESM1-2-LR,r5i1p1f1,historical,0.19,0.0,1.75,2.03,0.61,0.59,4.58,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,MPI-ESM1-2-LR,r6i1p1f1,historical,2.93,0.0,0.5,0.84,2.82,0.0,1.5,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,MPI-ESM1-2-LR,r7i1p1f1,historical,0.78,0.57,0.03,0.0,1.88,2.8,0.1,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,MPI-ESM1-2-LR,r8i1p1f1,historical,1.55,0.65,0.93,1.85,1.71,0.0,1.81,1.51,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1853,MPI-ESM1-2-LR,r9i1p1f1,historical,3.22,3.64,0.52,1.3,1.46,0.0,0.02,1.21,0.0,0.0,0.0,0.0,12.0,6.0,0.0
1854,MPI-ESM1-2-LR,r10i1p1f1,historical,11.22,1.06,7.0,6.49,5.05,0.0,7.29,6.55,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1854,MPI-ESM1-2-LR,r1i1p1f1,historical,6.5,3.52,6.29,4.61,3.79,2.86,4.77,4.9,7.0,0.0,9.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r2i1p1f1,historical,3.25,3.02,3.08,0.02,1.89,0.0,3.1,2.29,6.0,0.0,0.0,0.0,13.0,0.0,0.0
1854,MPI-ESM1-2-LR,r3i1p1f1,historical,0.2,3.52,4.55,0.58,2.52,0.0,10.56,3.89,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r4i1p1f1,historical,1.9,1.07,0.5,2.88,0.94,0.44,0.98,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r5i1p1f1,historical,0.0,0.0,0.13,0.02,3.15,0.0,0.22,1.11,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1854,MPI-ESM1-2-LR,r6i1p1f1,historical,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r7i1p1f1,historical,0.47,0.0,2.8,0.16,0.32,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r8i1p1f1,historical,1.23,0.88,0.14,0.46,0.4,2.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,MPI-ESM1-2-LR,r9i1p1f1,historical,0.0,0.0,0.01,0.0,0.15,0.0,1.04,0.23,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r10i1p1f1,historical,6.34,0.01,5.29,3.33,4.34,0.0,3.71,4.36,0.0,0.0,8.0,0.0,7.0,0.0,0.0
1855,MPI-ESM1-2-LR,r1i1p1f1,historical,0.24,0.0,3.08,0.0,0.45,0.0,0.04,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r2i1p1f1,historical,0.0,0.0,0.48,0.0,6.18,0.0,4.54,2.93,0.0,0.0,0.0,13.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r3i1p1f1,historical,1.14,0.0,3.59,0.02,3.66,0.0,4.9,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r4i1p1f1,historical,0.93,0.0,2.66,0.63,0.58,0.0,1.01,1.14,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1855,MPI-ESM1-2-LR,r5i1p1f1,historical,1.69,0.0,1.45,0.1,3.01,0.0,0.8,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r6i1p1f1,historical,0.0,0.0,1.29,0.0,0.65,0.0,1.94,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,MPI-ESM1-2-LR,r7i1p1f1,historical,1.0,0.0,2.26,0.0,1.0,0.0,0.28,0.99,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1855,MPI-ESM1-2-LR,r8i1p1f1,historical,0.9,0.0,0.91,0.0,0.66,0.0,0.56,0.61,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1855,MPI-ESM1-2-LR,r9i1p1f1,historical,3.66,0.0,7.38,4.36,1.84,0.0,9.36,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r10i1p1f1,historical,3.88,6.54,0.29,0.92,5.57,0.0,1.62,2.9,6.0,0.0,0.0,0.0,12.0,0.0,0.0
1856,MPI-ESM1-2-LR,r1i1p1f1,historical,0.85,0.01,0.85,4.09,0.78,0.0,0.93,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r2i1p1f1,historical,3.53,2.69,10.69,0.16,0.3,0.0,4.52,3.75,8.0,0.0,0.0,6.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r3i1p1f1,historical,0.0,0.0,0.13,0.0,1.31,0.0,0.31,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r4i1p1f1,historical,0.57,2.35,6.94,0.15,2.84,0.0,4.73,3.46,0.0,0.0,6.0,0.0,7.0,0.0,0.0
1856,MPI-ESM1-2-LR,r5i1p1f1,historical,0.0,0.0,2.49,0.0,0.85,0.0,0.3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r6i1p1f1,historical,1.15,0.0,6.41,0.81,13.75,0.0,9.33,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r7i1p1f1,historical,5.3,0.0,8.6,0.32,7.26,0.0,13.32,7.24,0.0,0.0,17.0,8.0,0.0,0.0,0.0
1856,MPI-ESM1-2-LR,r8i1p1f1,historical,0.0,0.0,0.87,0.0,0.87,0.0,0.69,0.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1856,MPI-ESM1-2-LR,r9i1p1f1,historical,5.24,0.01,8.18,3.48,4.31,0.0,5.54,5.22,0.0,6.0,0.0,0.0,6.0,12.0,0.0
1857,MPI-ESM1-2-LR,r10i1p1f1,historical,0.3,3.69,4.66,2.76,4.8,0.0,8.32,4.57,0.0,0.0,0.0,7.0,0.0,6.0,0.0
1857,MPI-ESM1-2-LR,r1i1p1f1,historical,8.2,5.08,6.32,2.28,1.71,0.0,2.84,3.78,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1857,MPI-ESM1-2-LR,r2i1p1f1,historical,0.46,0.0,5.21,0.23,0.59,0.0,4.22,2.18,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1857,MPI-ESM1-2-LR,r3i1p1f1,historical,0.32,0.57,2.65,2.25,3.01,3.26,5.94,2.99,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1857,MPI-ESM1-2-LR,r4i1p1f1,historical,3.63,1.12,0.39,3.6,3.37,0.0,0.85,2.22,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1857,MPI-ESM1-2-LR,r5i1p1f1,historical,6.0,0.01,0.24,4.95,2.23,0.0,1.84,2.38,0.0,0.0,0.0,13.0,12.0,0.0,0.0
1857,MPI-ESM1-2-LR,r6i1p1f1,historical,8.62,0.0,4.19,0.5,3.31,0.0,3.84,3.67,0.0,13.0,6.0,0.0,0.0,0.0,0.0
1857,MPI-ESM1-2-LR,r7i1p1f1,historical,0.44,0.0,4.21,0.19,5.2,0.0,4.98,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,MPI-ESM1-2-LR,r8i1p1f1,historical,8.08,2.8,13.4,4.09,6.81,0.0,13.26,9.02,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1857,MPI-ESM1-2-LR,r9i1p1f1,historical,1.88,0.0,6.88,1.86,5.89,0.0,17.21,6.92,0.0,0.0,8.0,20.0,0.0,6.0,0.0
1858,MPI-ESM1-2-LR,r10i1p1f1,historical,1.4,1.06,2.07,0.0,1.26,0.0,7.06,2.29,0.0,0.0,0.0,23.0,0.0,0.0,0.0
1858,MPI-ESM1-2-LR,r1i1p1f1,historical,7.22,13.19,2.81,4.83,0.73,0.0,4.02,3.34,6.0,0.0,0.0,0.0,0.0,16.0,0.0
1858,MPI-ESM1-2-LR,r2i1p1f1,historical,2.39,0.0,3.3,3.41,0.36,0.0,2.53,1.99,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1858,MPI-ESM1-2-LR,r3i1p1f1,historical,0.47,2.38,1.91,1.18,8.16,0.0,17.83,6.5,0.0,0.0,0.0,23.0,0.0,6.0,0.0
1858,MPI-ESM1-2-LR,r4i1p1f1,historical,0.0,0.0,1.19,0.45,1.63,0.0,0.95,1.03,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1858,MPI-ESM1-2-LR,r5i1p1f1,historical,1.03,0.0,3.24,0.26,1.25,0.0,6.74,2.45,0.0,0.0,0.0,7.0,6.0,0.0,0.0
1858,MPI-ESM1-2-LR,r6i1p1f1,historical,0.17,0.0,0.66,0.0,1.08,0.0,0.31,0.58,0.0,0.0,0.0,7.0,7.0,0.0,0.0
1858,MPI-ESM1-2-LR,r7i1p1f1,historical,2.78,0.0,0.65,0.0,0.04,0.0,0.18,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,MPI-ESM1-2-LR,r8i1p1f1,historical,4.42,0.28,3.6,8.49,2.87,0.0,3.59,3.95,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1858,MPI-ESM1-2-LR,r9i1p1f1,historical,0.14,0.0,0.91,0.02,0.19,0.0,0.84,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r10i1p1f1,historical,0.29,1.42,3.15,0.16,0.07,2.79,3.7,1.49,9.0,0.0,6.0,9.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r1i1p1f1,historical,0.03,0.23,1.32,0.35,0.48,0.0,0.72,0.63,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1859,MPI-ESM1-2-LR,r2i1p1f1,historical,2.52,0.0,1.53,0.59,0.31,0.0,0.06,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r3i1p1f1,historical,5.74,0.7,3.36,1.98,1.08,0.0,6.58,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r4i1p1f1,historical,0.86,0.0,1.68,0.0,0.51,0.7,1.2,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r5i1p1f1,historical,4.12,3.05,0.58,4.44,0.0,0.0,0.0,1.23,6.0,0.0,0.0,0.0,0.0,14.0,0.0
1859,MPI-ESM1-2-LR,r6i1p1f1,historical,1.25,0.0,6.75,0.78,2.52,0.0,1.49,2.83,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r7i1p1f1,historical,5.9,0.0,3.56,3.79,12.72,0.0,18.2,9.27,0.0,0.0,0.0,9.0,10.0,0.0,0.0
1859,MPI-ESM1-2-LR,r8i1p1f1,historical,0.18,0.0,4.91,1.66,6.13,0.0,11.05,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,MPI-ESM1-2-LR,r9i1p1f1,historical,0.21,0.0,1.25,0.0,0.46,0.0,0.0,0.45,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1860,MPI-ESM1-2-LR,r10i1p1f1,historical,1.0,1.05,2.64,0.23,0.66,0.0,2.09,1.34,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1860,MPI-ESM1-2-LR,r1i1p1f1,historical,1.29,0.0,4.98,0.0,5.1,0.0,4.39,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,MPI-ESM1-2-LR,r2i1p1f1,historical,9.76,9.02,5.52,3.46,3.99,0.0,3.79,4.95,6.0,0.0,0.0,0.0,0.0,7.0,0.0
1860,MPI-ESM1-2-LR,r3i1p1f1,historical,2.12,0.0,4.14,0.71,1.17,0.0,4.5,2.41,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1860,MPI-ESM1-2-LR,r4i1p1f1,historical,4.23,0.0,11.57,2.75,1.77,0.0,6.25,5.06,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1860,MPI-ESM1-2-LR,r5i1p1f1,historical,1.06,0.0,3.48,0.02,4.91,0.0,4.85,3.36,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1860,MPI-ESM1-2-LR,r6i1p1f1,historical,2.99,1.18,7.34,0.79,3.29,0.0,2.13,3.55,6.0,0.0,19.0,0.0,0.0,0.0,0.0
1860,MPI-ESM1-2-LR,r7i1p1f1,historical,4.6,3.74,1.64,3.28,2.1,0.9,0.91,2.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,MPI-ESM1-2-LR,r8i1p1f1,historical,8.26,5.17,3.23,3.97,4.19,0.0,0.82,3.78,0.0,9.0,0.0,0.0,0.0,6.0,0.0
1860,MPI-ESM1-2-LR,r9i1p1f1,historical,7.53,6.46,2.16,1.22,9.83,0.0,4.5,5.64,6.0,8.0,0.0,0.0,0.0,6.0,0.0
1861,MPI-ESM1-2-LR,r10i1p1f1,historical,4.96,6.47,1.42,6.11,5.87,0.0,1.78,4.06,6.0,0.0,0.0,0.0,10.0,8.0,0.0
1861,MPI-ESM1-2-LR,r1i1p1f1,historical,10.77,0.0,12.85,5.49,5.0,0.0,15.93,9.15,0.0,0.0,10.0,12.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r2i1p1f1,historical,5.65,5.95,2.47,0.65,1.68,0.0,2.11,2.33,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r3i1p1f1,historical,1.53,0.41,4.6,0.0,0.69,0.0,4.28,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r4i1p1f1,historical,8.09,14.18,1.16,6.83,4.14,0.0,0.48,3.86,14.0,6.0,0.0,0.0,0.0,22.0,0.0
1861,MPI-ESM1-2-LR,r5i1p1f1,historical,4.48,0.66,4.28,1.62,4.72,0.0,7.85,4.58,0.0,0.0,7.0,0.0,6.0,0.0,0.0
1861,MPI-ESM1-2-LR,r6i1p1f1,historical,2.82,3.06,1.12,0.25,2.5,0.0,2.45,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r7i1p1f1,historical,0.47,0.0,1.61,0.0,1.71,0.0,0.49,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r8i1p1f1,historical,1.71,0.0,10.78,1.91,2.82,0.0,10.38,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,MPI-ESM1-2-LR,r9i1p1f1,historical,8.04,2.46,1.97,2.5,2.64,0.0,1.27,2.77,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1862,MPI-ESM1-2-LR,r10i1p1f1,historical,5.2,0.0,3.59,0.67,0.81,0.0,1.09,1.89,0.0,0.0,21.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r1i1p1f1,historical,4.58,5.69,2.55,0.46,3.12,0.0,1.43,2.56,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r2i1p1f1,historical,9.28,10.02,0.07,7.26,0.5,4.69,0.27,2.48,10.0,0.0,0.0,0.0,7.0,17.0,0.0
1862,MPI-ESM1-2-LR,r3i1p1f1,historical,4.12,0.77,2.91,0.0,1.47,0.0,5.57,2.56,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1862,MPI-ESM1-2-LR,r4i1p1f1,historical,15.59,2.02,17.63,7.61,5.32,0.0,14.93,10.99,0.0,6.0,35.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r5i1p1f1,historical,5.43,6.36,0.3,5.49,2.61,6.85,0.16,2.48,0.0,0.0,0.0,0.0,8.0,7.0,0.0
1862,MPI-ESM1-2-LR,r6i1p1f1,historical,0.32,2.7,9.21,0.15,1.15,0.0,7.99,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r7i1p1f1,historical,5.46,1.09,5.64,2.36,3.68,0.0,9.84,5.1,6.0,0.0,6.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r8i1p1f1,historical,0.48,0.0,1.62,0.02,1.55,0.0,1.83,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,MPI-ESM1-2-LR,r9i1p1f1,historical,0.0,0.0,1.62,0.0,0.63,0.0,1.36,0.81,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r10i1p1f1,historical,3.27,0.41,2.89,1.37,0.22,0.0,2.21,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r1i1p1f1,historical,0.27,0.0,0.01,0.03,0.51,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r2i1p1f1,historical,0.38,0.0,1.43,0.19,0.45,0.0,1.79,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r3i1p1f1,historical,7.25,0.86,1.73,4.18,1.73,0.0,0.71,2.41,0.0,0.0,0.0,0.0,0.0,11.0,0.0
1863,MPI-ESM1-2-LR,r4i1p1f1,historical,0.17,4.34,0.83,1.19,0.93,0.0,3.12,1.34,6.0,0.0,0.0,0.0,6.0,6.0,0.0
1863,MPI-ESM1-2-LR,r5i1p1f1,historical,0.0,0.0,0.16,0.0,1.02,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r6i1p1f1,historical,0.53,4.5,0.02,0.94,0.36,0.0,0.0,0.43,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,MPI-ESM1-2-LR,r7i1p1f1,historical,4.77,4.0,8.49,1.63,1.51,2.27,7.98,4.64,0.0,8.0,0.0,0.0,0.0,0.0,6.0
1863,MPI-ESM1-2-LR,r8i1p1f1,historical,0.64,0.0,8.96,1.37,15.0,0.0,28.05,12.08,0.0,0.0,0.0,14.0,12.0,0.0,0.0
1863,MPI-ESM1-2-LR,r9i1p1f1,historical,2.85,5.61,0.0,1.27,0.55,0.0,0.37,0.88,6.0,0.0,0.0,0.0,0.0,7.0,0.0
1864,MPI-ESM1-2-LR,r10i1p1f1,historical,4.13,1.66,0.05,1.22,0.31,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,MPI-ESM1-2-LR,r1i1p1f1,historical,1.41,0.0,10.87,0.47,6.59,0.0,16.28,7.65,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1864,MPI-ESM1-2-LR,r2i1p1f1,historical,12.73,5.51,9.51,7.72,2.49,0.0,7.17,6.7,6.0,0.0,0.0,0.0,0.0,6.0,0.0
1864,MPI-ESM1-2-LR,r3i1p1f1,historical,1.24,2.47,1.24,1.01,0.71,0.0,0.57,0.95,0.0,0.0,17.0,7.0,0.0,7.0,0.0
1864,MPI-ESM1-2-LR,r4i1p1f1,historical,0.77,4.92,0.99,1.44,1.9,0.0,1.59,1.54,0.0,0.0,0.0,0.0,7.0,10.0,0.0
1864,MPI-ESM1-2-LR,r5i1p1f1,historical,4.22,5.36,2.0,3.75,1.27,0.0,2.59,2.4,0.0,0.0,0.0,6.0,0.0,11.0,0.0
1864,MPI-ESM1-2-LR,r6i1p1f1,historical,1.12,0.0,0.17,0.27,1.03,0.0,1.01,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,MPI-ESM1-2-LR,r7i1p1f1,historical,0.0,0.0,0.02,0.0,0.48,0.0,0.0,0.16,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1864,MPI-ESM1-2-LR,r8i1p1f1,historical,0.46,0.0,2.38,1.52,0.71,0.0,0.93,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,MPI-ESM1-2-LR,r9i1p1f1,historical,0.75,4.41,0.6,0.4,1.28,1.77,2.64,1.29,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,MPI-ESM1-2-LR,r10i1p1f1,historical,4.2,0.0,6.68,1.16,5.79,0.0,2.97,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,MPI-ESM1-2-LR,r1i1p1f1,historical,6.99,3.28,12.87,6.12,8.56,0.0,12.38,9.48,6.0,0.0,0.0,0.0,0.0,12.0,0.0
1865,MPI-ESM1-2-LR,r2i1p1f1,historical,1.81,0.28,0.41,1.41,0.0,0.0,0.13,0.49,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1865,MPI-ESM1-2-LR,r3i1p1f1,historical,1.75,4.35,0.27,0.29,0.74,0.0,0.0,0.66,6.0,7.0,0.0,0.0,0.0,0.0,0.0
1865,MPI-ESM1-2-LR,r4i1p1f1,historical,4.39,0.41,5.23,2.87,4.68,0.0,12.48,5.73,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1865,MPI-ESM1-2-LR,r5i1p1f1,historical,0.15,5.7,0.96,0.04,0.7,4.5,1.29,0.9,8.0,0.0,0.0,6.0,0.0,0.0,0.0
